Resp;Desc Resp;VP;Gerencia;Proc;Desc Proc;Item;Desc Item;Classif;CC; Jan-25 ; Feb-25 ; Mar-25 ; Apr-25 ; May-25 ; Jun-25 ; Jul-25 ; Aug-25 ; Sep-25 ; Oct-25 ; Nov-25 ; Dec-25 ; FY25 ; FY26 ; FY27 ; FY28 ; FY29 
2711;Ste. Mantención Palas y Perforadoras    ;VPO MINA;Gerencia Mantención Mina                ;3548;Pala 495 HR                             ;4326;Repuestos Electricos                    ;Spare Parts;271135484326; 112.506 ; 88.467 ; 93.214 ; 119.646 ; 105.712 ; 109.115 ; 93.100 ; 104.667 ; 103.511 ; 100.705 ; 112.160 ; 104.619 ; 1.247.422 ; 1.246.070 ; 1.429.540 ; 1.372.181 ; 1.250.682 
2711;Ste. Mantención Palas y Perforadoras    ;VPO MINA;Gerencia Mantención Mina                ;3548;Pala 495 HR                             ;4342;Repuestos Contratos Marc                ;Spare Parts;271135484342; 41.944 ; -   ; 6.665 ; 462.870 ; 177.404 ; 268.595 ; 292.527 ; 50.037 ; 803.339 ; 7.589 ; 7.925 ; 143.826 ; 2.262.722 ; 3.659.963 ; 3.265.742 ; 4.526.842 ; 4.143.130 
2711;Ste. Mantención Palas y Perforadoras    ;VPO MINA;Gerencia Mantención Mina                ;3548;Pala 495 HR                             ;4394;Rptos. Mecanicos                        ;Spare Parts;271135484394; 178.313 ; 162.246 ; 173.774 ; 204.300 ; 195.412 ; 216.681 ; 210.734 ; 217.943 ; 219.522 ; 202.279 ; 198.571 ; 220.942 ; 2.400.719 ; 2.407.141 ; 2.258.498 ; 2.562.404 ; 2.123.834 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;3101;Remuneraciones Supervision              ;Labor;272131513101; 194.771 ; 161.215 ; 167.299 ; 215.554 ; 162.332 ; 171.066 ; 187.367 ; 189.125 ; 182.821 ; 217.977 ; 159.552 ; 225.200 ; 2.234.280 ; 2.120.796 ; 2.532.787 ; 2.456.205 ; 2.559.426 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;3301;Remuneraciones Mantenedores             ;Maintenance;272131513301; 113.892 ; 122.005 ; 132.051 ; 124.360 ; 113.426 ; 124.883 ; 122.591 ; 126.029 ; 129.393 ; 138.810 ; 120.302 ; 152.224 ; 1.519.965 ; 1.434.130 ; 1.584.881 ; 1.533.229 ; 1.694.227 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5111;Pasajes Nacionales                      ;Expenses;272131515111; 1.320 ; 1.308 ; 1.368 ; 1.176 ; 1.272 ; 1.344 ; 1.296 ; 1.176 ; 1.356 ; 1.344 ; 1.440 ; 1.344 ; 15.744 ; 14.126 ; 16.328 ; 14.935 ; 17.259 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;272131515112; 1.037 ; 1.133 ; 979 ; 1.046 ; 960 ; 1.037 ; 1.056 ; 1.114 ; 960 ; 1.142 ; 950 ; 989 ; 12.403 ; 54.773 ; 48.646 ; 57.103 ; 52.612 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5201;Arriendo Vehiculos                      ;Expenses;272131515201; 4.423 ; 4.294 ; 4.294 ; 4.466 ; 4.509 ; 4.638 ; 4.681 ; 4.466 ; 4.896 ; 4.681 ; 4.896 ; 5.024 ; 55.268 ; 56.969 ; 54.967 ; 62.860 ; 53.710 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5203;Combustibles                            ;Expenses;272131515203; 3.186 ; 3.276 ; 3.659 ; 3.389 ; 3.186 ; 3.206 ; 3.122 ; 3.753 ; 3.175 ; 3.753 ; 3.267 ; 3.280 ; 40.252 ; 42.119 ; 39.458 ; 44.713 ; 40.247 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5301;Materiales y Utiles de Escritorio       ;Expenses;272131515301; 1.308 ; 1.344 ; 1.440 ; 1.332 ; 1.440 ; 1.428 ; 1.368 ; 1.176 ; 1.212 ; 1.260 ; 1.416 ; 1.368 ; 16.092 ; 14.995 ; 15.636 ; 16.799 ; 19.923 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;272131515302; 342 ; 297 ; 345 ; 297 ; 321 ; 348 ; 327 ; 303 ; 348 ; 351 ; 306 ; 354 ; 3.939 ; 4.083 ; 3.794 ; 4.600 ; 4.939 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;272131515411; 3.564 ; 3.333 ; 3.729 ; 3.828 ; 3.630 ; 3.432 ; 3.663 ; 3.927 ; 3.894 ; 3.267 ; 3.696 ; 3.432 ; 43.395 ; 50.314 ; 45.352 ; 44.667 ; 42.404 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5505;Contratos Servicios Externos            ;Expenses;272131515505; 6.150 ; 5.992 ; 5.887 ; 6.307 ; 6.255 ; 5.519 ; 5.729 ; 5.571 ; 6.097 ; 5.676 ; 5.992 ; 5.151 ; 70.325 ; 69.880 ; 78.732 ; 77.249 ; 69.621 
2721;Ste. Ingeniería y Confiabilidad         ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;6148;Gastos Cafeteria                        ;Expenses;272131516148; 590 ; 585 ; 495 ; 510 ; 515 ; 570 ; 540 ; 505 ; 555 ; 505 ; 575 ; 580 ; 6.525 ; 6.310 ; 6.643 ; 7.933 ; 8.232 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;3101;Remuneraciones Supervision              ;Labor;273131513101; 199.484 ; 139.865 ; 161.057 ; 212.930 ; 144.940 ; 169.848 ; 187.918 ; 158.116 ; 152.260 ; 196.954 ; 146.733 ; 208.972 ; 2.079.076 ; 2.067.406 ; 2.189.886 ; 2.071.698 ; 2.161.128 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5111;Pasajes Nacionales                      ;Expenses;273131515111; 1.470 ; 1.485 ; 1.590 ; 1.695 ; 1.470 ; 1.605 ; 1.605 ; 1.560 ; 1.470 ; 1.545 ; 1.800 ; 1.785 ; 19.080 ; 37.116 ; 36.123 ; 39.899 ; 40.197 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;273131515112; 1.320 ; 1.404 ; 1.200 ; 1.248 ; 1.344 ; 1.176 ; 1.356 ; 1.308 ; 1.344 ; 1.284 ; 1.284 ; 1.224 ; 15.492 ; 29.693 ; 30.922 ; 30.162 ; 33.632 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5201;Arriendo Vehiculos                      ;Expenses;273131515201; 7.945 ; 8.374 ; 7.873 ; 8.088 ; 7.014 ; 7.444 ; 8.446 ; 7.658 ; 8.589 ; 8.159 ; 7.086 ; 8.446 ; 95.120 ; 95.811 ; 104.826 ; 93.929 ; 98.652 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5203;Combustibles                            ;Expenses;273131515203; 5.625 ; 4.890 ; 6.151 ; 5.902 ; 6.256 ; 6.106 ; 5.257 ; 6.151 ; 6.106 ; 5.625 ; 6.055 ; 5.888 ; 70.010 ; 65.605 ; 73.480 ; 74.673 ; 84.439 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5301;Materiales y Utiles de Escritorio       ;Expenses;273131515301; 1.020 ; 1.070 ; 1.090 ; 1.050 ; 990 ; 1.180 ; 1.050 ; 1.080 ; 1.130 ; 1.140 ; 1.050 ; 1.100 ; 12.950 ; 12.496 ; 13.413 ; 14.133 ; 14.942 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;273131515302; 208 ; 232 ; 230 ; 200 ; 212 ; 202 ; 228 ; 198 ; 240 ; 236 ; 216 ; 200 ; 2.602 ; 2.474 ; 2.887 ; 2.960 ; 3.154 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;273131515411; 1.999 ; 2.203 ; 2.129 ; 2.129 ; 1.888 ; 2.073 ; 1.833 ; 2.185 ; 1.888 ; 2.222 ; 2.129 ; 1.833 ; 24.511 ; 29.861 ; 33.113 ; 39.500 ; 43.810 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;6122;Fletes Cargas Varias Mina               ;Expenses;273131516122; 34.500 ; 34.800 ; 32.700 ; 31.500 ; 34.200 ; 30.300 ; 34.800 ; 36.000 ; 35.400 ; 29.700 ; 31.500 ; 36.000 ; 401.400 ; 560.335 ; 605.564 ; 573.314 ; 562.414 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3151;Dpto. Mantencion Mina                   ;6148;Gastos Cafeteria                        ;Expenses;273131516148; 1.170 ; 1.060 ; 1.080 ; 1.200 ; 1.070 ; 1.170 ; 1.030 ; 980 ; 1.160 ; 1.180 ; 1.020 ; 1.120 ; 13.240 ; 13.733 ; 13.796 ; 15.066 ; 14.250 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4411;Contratos Marc Mano Obra                ;Contractors;273135524411; 332.529 ; 277.049 ; 200.566 ; 285.704 ; 208.064 ; 189.319 ; 276.180 ; 215.561 ; 189.319 ; 242.848 ; 193.068 ; 193.068 ; 2.803.275 ; 2.920.079 ; 2.922.814 ; 2.679.627 ; 3.165.176 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4413;Contratos Marc Reparaciones             ;Contractors;273135524413; 401.620 ; 371.121 ; 308.653 ; 353.687 ; 162.300 ; 272.542 ; 354.276 ; 258.713 ; 212.381 ; 283.917 ; 237.361 ; 170.579 ; 3.387.149 ; 3.864.848 ; 4.048.362 ; 4.572.748 ; 4.574.652 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4414;Otros Contratos Servicio Mantencion Mina;Contractors;273135524414; 76.050 ; 72.800 ; 77.350 ; 66.950 ; 70.200 ; 66.300 ; 74.750 ; 70.200 ; 73.450 ; 73.450 ; 65.650 ; 73.450 ; 860.600 ; 895.439 ; 865.259 ; 952.396 ; 900.809 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4415;Mano Obra Contrato Rep. Motores         ;Contractors;273135524415; 265.860 ; 289.550 ; 297.447 ; 305.344 ; 305.344 ; 305.344 ; 279.021 ; 279.021 ; 310.608 ; 284.286 ; 268.492 ; 297.447 ; 3.487.763 ; 3.983.859 ; 3.243.479 ; 3.385.977 ; 3.774.824 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4417;Servicio Overhaul Motores               ;Contractors;273135524417; 459.427 ; 266.526 ; 263.552 ; 268.096 ; 453.792 ; 388.919 ; 228.900 ; 458.527 ; 393.184 ; 405.813 ; 214.200 ; 207.900 ; 4.008.836 ; 4.182.585 ; 4.422.895 ; 4.212.441 ; 4.287.953 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4427;Contrato Servicios Neumaticos           ;Contractors;273135524427; 85.344 ; 80.149 ; 82.376 ; 86.828 ; 74.955 ; 76.439 ; 76.439 ; 89.055 ; 77.923 ; 74.955 ; 82.376 ; 86.828 ; 973.666 ; 867.865 ; 865.286 ; 907.590 ; 827.856 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4441;Contrato Reparaciones  Estructurales    ;Contractors;273135524441; 76.364 ; 166.768 ; 71.834 ; 172.569 ; 131.625 ; 152.266 ; 147.916 ; 158.067 ; 65.363 ; 148.630 ; 63.421 ; 63.421 ; 1.418.244 ; 1.385.078 ; 1.601.503 ; 2.695.444 ; 1.446.936 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4104;Lubricantes                             ;S&C;273135524104; 88.898 ; 90.418 ; 90.418 ; 75.981 ; 86.619 ; 79.021 ; 77.501 ; 85.859 ; 89.658 ; 88.898 ; 78.261 ; 85.099 ; 1.016.629 ; 1.116.857 ; 1.360.286 ; 1.380.871 ; 1.575.029 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4128;Nitrogeno                               ;S&C;273135524128; -   ; 393 ; 418 ; 393 ; 418 ; 361 ; 382 ; 368 ; 353 ; 400 ; 393 ; 386 ; 4.267 ; 5.097 ; 5.043 ; 4.566 ; 4.522 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4191;Aros y Cadenas                          ;S&C;273135524191; -   ; 112.860 ; 84.854 ; 57.998 ; 54.863 ; 55.908 ; 62.700 ; 106.590 ; 24.035 ; 24.453 ; 54.863 ; 57.475 ; 696.597 ; 117.623 ; 113.170 ; 62.740 ; 53.646 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4342;Repuestos Contratos Marc                ;Spare Parts;273135524342; 498.336 ; 394.816 ; 585.243 ; 551.628 ; 576.080 ; 485.345 ; 471.837 ; 527.836 ; 647.802 ; 587.847 ; 584.016 ; 597.803 ; 6.508.591 ; 7.108.549 ; 7.334.425 ; 7.095.023 ; 8.297.308 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3552;Transporte Rosario KMS                  ;4343;Repuestos Motores                       ;Spare Parts;273135524343; 181.415 ; 195.865 ; 192.855 ; 183.104 ; 184.824 ; 176.659 ; 164.087 ; 164.848 ; 181.166 ; 162.913 ; 191.211 ; 178.579 ; 2.157.528 ; 2.214.478 ; 2.637.679 ; 2.235.256 ; 2.750.339 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4411;Contratos Marc Mano Obra                ;Contractors;273135534411; 57.188 ; 64.202 ; 73.750 ; 49.710 ; 49.213 ; 57.385 ; 59.574 ; 51.631 ; 57.831 ; 56.533 ; 55.906 ; 57.176 ; 690.098 ; 634.466 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4412;Contratos Marc Gastos Generales         ;Contractors;273135534412; 14.027 ; 15.511 ; 15.365 ; 12.179 ; 12.428 ; 16.619 ; 12.784 ; 14.893 ; 16.017 ; 12.274 ; 14.471 ; 16.275 ; 172.842 ; 154.829 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4413;Contratos Marc Reparaciones             ;Contractors;273135534413; 375.443 ; 352.820 ; 84.501 ; 74.909 ; 151.299 ; 175.232 ; -   ; 67.790 ; 151.620 ; 36.277 ; 342.456 ; 68.346 ; 1.880.694 ; 1.968.958 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4414;Otros Contratos Servicio Mantencion Mina;Contractors;273135534414; 11.136 ; 7.964 ; 11.041 ; 5.569 ; 10.572 ; 6.478 ; 9.401 ; 8.474 ; 8.698 ; 5.740 ; 10.369 ; 5.569 ; 101.013 ; 106.396 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4427;Contrato Servicios Neumaticos           ;Contractors;273135534427; 9.985 ; 9.535 ; 9.355 ; 9.355 ; 10.435 ; 9.985 ; 10.345 ; 10.615 ; 10.255 ; 8.816 ; 9.445 ; 10.345 ; 118.470 ; 118.247 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4441;Contrato Reparaciones  Estructurales    ;Contractors;273135534441; 101.729 ; 20.296 ; 101.729 ; 21.490 ; 22.086 ; 20.893 ; 21.291 ; 23.280 ; 93.698 ; 20.893 ; 21.291 ; 21.887 ; 490.561 ; 553.213 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4104;Lubricantes                             ;S&C;273135534104; 16.706 ; 14.315 ; 14.279 ; 16.144 ; 14.686 ; 15.040 ; 16.397 ; 16.682 ; 13.694 ; 13.596 ; 13.963 ; 14.706 ; 180.208 ; 224.436 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4128;Nitrogeno                               ;S&C;273135534128; -   ; 35 ; 33 ; 33 ; 38 ; 36 ; 33 ; 32 ; 33 ; 34 ; 34 ; 31 ; 373 ; 410 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4191;Aros y Cadenas                          ;S&C;273135534191; -   ; -   ; 35.488 ; -   ; -   ; -   ; -   ; 36.430 ; -   ; -   ; -   ; -   ; 71.917 ; 70.066 ; 63.571 ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3553;Transporte Rosario CAT 793              ;4342;Repuestos Contratos Marc                ;Spare Parts;273135534342; 55.346 ; 53.020 ; 60.377 ; 64.290 ; 55.826 ; 59.968 ; 64.758 ; 61.408 ; 53.093 ; 60.294 ; 63.080 ; 57.035 ; 708.494 ; 629.077 ; -   ; -   ; -   
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4411;Contratos Marc Mano Obra                ;Contractors;273135544411; 28.864 ; 30.752 ; 35.953 ; 24.358 ; 27.092 ; 33.238 ; 26.312 ; 27.057 ; 30.616 ; 26.035 ; 26.963 ; 29.154 ; 346.394 ; 296.672 ; 318.291 ; 326.744 ; 369.593 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4412;Contratos Marc Gastos Generales         ;Contractors;273135544412; 6.744 ; 7.756 ; 8.450 ; 7.084 ; 6.152 ; 7.670 ; 7.323 ; 7.074 ; 7.725 ; 7.129 ; 7.112 ; 8.138 ; 88.356 ; 78.152 ; 78.033 ; 89.724 ; 87.093 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4413;Contratos Marc Reparaciones             ;Contractors;273135544413; -   ; 13.506 ; -   ; -   ; 19.248 ; 183.694 ; -   ; 195.986 ; 492.301 ; -   ; 3.093 ; -   ; 907.829 ; 2.938.696 ; 327.329 ; 2.758.892 ; 1.008.717 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4414;Otros Contratos Servicio Mantencion Mina;Contractors;273135544414; 4.624 ; 4.058 ; 5.190 ; 2.955 ; 5.540 ; 3.268 ; 4.437 ; 3.743 ; 4.788 ; 3.012 ; 5.184 ; 2.785 ; 49.585 ; 51.857 ; 50.082 ; 52.290 ; 60.353 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4441;Contrato Reparaciones  Estructurales    ;Contractors;273135544441; 9.849 ; 11.441 ; 10.546 ; 10.148 ; 11.541 ; 10.645 ; 53.723 ; 9.949 ; 10.148 ; 11.939 ; 11.441 ; 11.939 ; 173.308 ; 187.031 ; 197.258 ; 202.253 ; 204.683 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4104;Lubricantes                             ;S&C;273135544104; 10.092 ; 7.937 ; 9.831 ; 9.177 ; 10.179 ; 8.924 ; 8.787 ; 8.874 ; 9.093 ; 8.961 ; 9.093 ; 9.309 ; 110.256 ; 143.957 ; 140.751 ; 156.707 ; 151.286 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4128;Nitrogeno                               ;S&C;273135544128; -   ; 115 ; 131 ; 128 ; 141 ; 130 ; 115 ; 134 ; 118 ; 116 ; 124 ; 122 ; 1.374 ; 1.532 ; 1.403 ; 1.408 ; 1.667 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3554;Transporte Rosario CAT 797A             ;4342;Repuestos Contratos Marc                ;Spare Parts;273135544342; 29.776 ; 31.513 ; 35.791 ; 31.726 ; 35.491 ; 32.890 ; 32.483 ; 33.385 ; 31.726 ; 32.182 ; 31.435 ; 35.190 ; 393.588 ; 462.977 ; 426.183 ; 458.151 ; 453.840 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3555;Transporte Rosario KMS930E              ;4411;Contratos Marc Mano Obra                ;Contractors;273135554411; 2.638.238 ; 2.587.347 ; 1.847.951 ; 1.914.466 ; 1.672.714 ; 1.672.714 ; 1.740.423 ; 1.688.645 ; 1.577.131 ; 1.966.679 ; 1.736.437 ; 1.561.200 ; 22.603.946 ; 20.864.164 ; 21.143.161 ; 21.268.301 ; 21.545.342 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3555;Transporte Rosario KMS930E              ;4413;Contratos Marc Reparaciones             ;Contractors;273135554413; 2.071.244 ; 1.419.808 ; 1.220.715 ; 1.093.594 ; 1.456.371 ; 1.044.883 ; 1.191.138 ; 1.055.061 ; 1.441.011 ; 1.707.940 ; 1.022.450 ; 1.042.105 ; 15.766.320 ; 18.444.076 ; 18.541.112 ; 20.994.349 ; 15.162.182 
2731;Ste. Mantención Camiones                ;VPO MINA;Gerencia Mantención Mina                ;3555;Transporte Rosario KMS930E              ;4414;Otros Contratos Servicio Mantencion Mina;Contractors;273135554414; 106.001 ; 90.729 ; 101.509 ; 100.611 ; 106.001 ; 106.001 ; 105.102 ; 88.933 ; 99.712 ; 107.797 ; 105.102 ; 103.306 ; 1.220.803 ; 1.454.327 ; 1.303.293 ; 1.665.141 ; 1.531.213 
